name,swing precision,swing recall,swing fscore,woba
 Jose Osuna,0.7,0.6837209302325581,0.691764705882353,0.276
 Breyvic Valera,0.7477477477477478,0.6014492753623188,0.6666666666666667,0.256
 Tyler Austin,0.6959578207381371,0.7319778188539742,0.7135135135135134,0.325
 Kris Bryant,0.6812796208530806,0.7063882063882064,0.6936067551266587,0.359
 Mark Canha,0.686092715231788,0.6086956521739131,0.6450809464508096,0.334
 Curt Casali,0.7558139534883721,0.6842105263157895,0.7182320441988952,0.347
 Nick Castellanos,0.6582278481012658,0.7707061900610288,0.7100401606425703,0.363
 Kaleb Cowart,0.6610169491525424,0.6964285714285714,0.6782608695652174,0.203
 Delino DeShields,0.730829420970266,0.5903919089759798,0.6531468531468532,0.271
 Brandon Drury,0.6938775510204082,0.6035502958579881,0.6455696202531646,0.236
 Mike Foltynewicz,0.6764705882352942,0.6814814814814815,0.6789667896678967,0.052
 Ben Gamel,0.7096114519427403,0.5993091537132987,0.6498127340823969,0.323
 Kevin Gausman,0.8333333333333334,0.6756756756756757,0.746268656716418,0.146
 Niko Goodrum,0.6977225672877847,0.723175965665236,0.7102212855637513,0.322
 Jon Gray,0.696969696969697,0.552,0.6160714285714286,0.115
 Ryon Healy,0.6263736263736264,0.6284454244762955,0.6274078150798018,0.296
 Bryan Holaday,0.6688963210702341,0.6451612903225806,0.6568144499178983,0.228
 JaCoby Jones,0.6495071193866374,0.6887340301974448,0.6685456595264938,0.274
 Aaron Judge,0.7102803738317757,0.6468085106382979,0.6770601336302895,0.391
 Nick Kingham,0.7777777777777778,0.546875,0.6422018348623854,0.141
 Manny Machado,0.6850202429149798,0.7268041237113402,0.7052938724468528,0.377
 Colin Moran,0.7296037296037297,0.7330210772833724,0.7313084112149534,0.322
 Joc Pederson,0.669481302774427,0.6379310344827587,0.6533254855797529,0.354
 Robbie Ray,0.75,0.5533980582524272,0.6368715083798883,0.075
 J.T. Realmuto,0.7330552659019812,0.6682509505703422,0.6991546494281451,0.353
 Hunter Renfroe,0.6679151061173533,0.656441717791411,0.6621287128712872,0.338
 Yadiel Rivera,0.697986577181208,0.6819672131147541,0.6898839137645109,0.219
 Drew Robinson,0.7934272300469484,0.5767918088737202,0.6679841897233202,0.265
 Eddie Rosario,0.6003344481605352,0.7778981581798483,0.6776781500707881,0.34
 Andrelton Simmons,0.7388392857142857,0.6713995943204868,0.7035069075451648,0.326
 Caleb Smith,0.6666666666666666,0.7037037037037037,0.6846846846846847,0.12
 Noah Syndergaard,0.6354166666666666,0.6421052631578947,0.6387434554973821,0.137
 Jameson Taillon,0.6875,0.5877862595419847,0.6337448559670782,0.079
 Andrew Toles,0.7014925373134329,0.8545454545454545,0.7704918032786885,0.245
 Vince Velasquez,0.7613636363636364,0.7127659574468085,0.7362637362637362,0.207
 Stevie Wilkerson,0.7171717171717171,0.7319587628865979,0.7244897959183673,0.208
 Mason Williams,0.7165991902834008,0.7108433734939759,0.7137096774193548,0.315
 Trevor Williams,0.8313253012048193,0.575,0.6798029556650247,0.128
 Christian Yelich,0.7071428571428572,0.6518518518518519,0.678372591006424,0.422
 Whit Merrifield,0.6894171779141104,0.6769578313253012,0.6831306990881458,0.349
 Carlos Martinez,0.6285714285714286,0.6376811594202898,0.6330935251798562,0.262
 Xander Bogaerts,0.6840039254170756,0.6060869565217392,0.6426924850161365,0.373
 Daniel Castro,0.5961538461538461,0.7126436781609196,0.649214659685864,0.186
 Ramon Torres,0.7777777777777778,0.6885245901639344,0.7304347826086957,0.188
 Jorge Bonifacio,0.7655038759689923,0.7383177570093458,0.7516650808753568,0.296
 Hanser Alberto,0.65625,0.7636363636363637,0.7058823529411765,0.225
 Socrates Brito,0.6206896551724138,0.6428571428571429,0.6315789473684211,0.213
 Alen Hanson,0.6742301458670988,0.7509025270758123,0.7105038428693424,0.296
 Jorge Polanco,0.7373737373737373,0.6329479768786127,0.6811819595645412,0.336
 Miguel Sano,0.6527272727272727,0.6515426497277677,0.6521344232515893,0.295
 Jose Briceno,0.5897435897435898,0.7252252252252253,0.6505050505050506,0.3
 Rosell Herrera,0.7441860465116279,0.6931407942238267,0.7177570093457943,0.266
 Wilmer Difo,0.6624423963133641,0.6845238095238095,0.6733021077283373,0.28
 Kole Calhoun,0.7118483412322275,0.7341153470185728,0.7228103946102022,0.283
 Jacob deGrom,0.6466165413533834,0.671875,0.6590038314176245,0.18
 Adam Duvall,0.6687041564792175,0.6977040816326531,0.682896379525593,0.277
 Adam Eaton,0.6888544891640866,0.6171983356449375,0.6510607168983173,0.358
 Greg Garcia,0.8011869436201781,0.6206896551724138,0.6994818652849741,0.276
 Evan Gattis,0.6675031367628608,0.6666666666666666,0.6670846394984326,0.311
 Phil Gosselin,0.7307692307692307,0.5757575757575758,0.6440677966101696,0.217
 Daniel Palka,0.6770601336302895,0.7012687427912342,0.6889518413597735,0.329
 Scott Schebler,0.6801853997682503,0.8141470180305131,0.7411616161616161,0.337
 Mike Gerber,0.7701149425287356,0.6568627450980392,0.708994708994709,0.141
 Kevin Kiermaier,0.6661786237188873,0.7222222222222222,0.693069306930693,0.282
 Andrew Knapp,0.7583732057416268,0.7188208616780045,0.7380675203725261,0.273
 Jack Reinheimer,0.746031746031746,0.6025641025641025,0.6666666666666666,0.224
 JT Riddle,0.6903633491311216,0.7014446227929374,0.695859872611465,0.282
 Chad Wallach,0.6633663366336634,0.67,0.6666666666666667,0.25
 Jorge Alfaro,0.6494464944649446,0.7833827893175074,0.7101546738399461,0.314
 Jurickson Profar,0.6786971830985915,0.6829052258635961,0.680794701986755,0.341
 Javier Baez,0.5688854489164087,0.7728706624605678,0.6553722692822114,0.366
 Greg Bird,0.7164685908319185,0.6687797147385103,0.6918032786885245,0.291
 Jake Cave,0.6747967479674797,0.6672025723472669,0.6709781729991916,0.332
 Cam Gallagher,0.7672413793103449,0.6592592592592592,0.7091633466135459,0.242
 Austin Hedges,0.6609105180533752,0.6537267080745341,0.6572989851678376,0.301
 Kevin Kramer,0.5842696629213483,0.7536231884057971,0.6582278481012659,0.144
 Francisco Lindor,0.6541019955654102,0.6776416539050536,0.6656637833772094,0.368
 Rougned Odor,0.6447916666666667,0.6543340380549683,0.6495278069254984,0.325
 Austin Slater,0.7043879907621247,0.6601731601731602,0.6815642458100558,0.287
 Dwight Smith Jr.,0.78125,0.6535947712418301,0.7117437722419929,0.353
 Trevor Story,0.7106084243369735,0.7305533279871692,0.7204428627916172,0.384
 Blake Swihart,0.7161803713527851,0.6699751861042184,0.6923076923076923,0.271
 Daniel Vogelbach,0.7027027027027027,0.538860103626943,0.6099706744868035,0.31
 Luke Weaver,0.7261904761904762,0.648936170212766,0.6853932584269663,0.153
 Gary Sanchez,0.6134328358208955,0.6246200607902735,0.6189759036144578,0.304
 Cheslor Cuthbert,0.6336206896551724,0.6933962264150944,0.6621621621621622,0.263
 Max Kepler,0.7487335359675785,0.6499560246262093,0.6958568738229755,0.316
 Roman Quinn,0.7269372693726938,0.7242647058823529,0.7255985267034991,0.316
 Maikel Franco,0.6796690307328606,0.7269279393173198,0.7025045815516188,0.328
 Ji Man Choi,0.7393617021276596,0.6525821596244131,0.6932668329177057,0.367
 Jackie Bradley Jr.,0.7609756097560976,0.7008086253369272,0.7296538821328343,0.31
 Peter O'Brien,0.7535211267605634,0.6184971098265896,0.6793650793650794,0.366
 Dilson Herrera,0.6855670103092784,0.6519607843137255,0.6683417085427136,0.295
 Taylor Motter,0.864406779661017,0.5862068965517241,0.6986301369863013,0.219
 Tommy La Stella,0.7477203647416414,0.656,0.6988636363636365,0.3
 Pedro Severino,0.684596577017115,0.6682577565632458,0.6763285024154588,0.221
 Renato Nunez,0.6666666666666666,0.6784313725490196,0.6724975704567541,0.322
 Jeimer Candelario,0.6859649122807018,0.6133333333333333,0.6476190476190475,0.311
 Nick Pivetta,0.746031746031746,0.5,0.5987261146496815,0.125
 Jose Rondon,0.6606334841628959,0.6576576576576577,0.6591422121896162,0.319
 Nick Ahmed,0.697196261682243,0.7152444870565676,0.7061050638902036,0.3
 Brian Anderson,0.7534807534807535,0.6819866567828021,0.7159533073929961,0.333
 Austin Barnes,0.7647058823529411,0.503690036900369,0.60734149054505,0.281
 Josh Bell,0.6962524654832347,0.6847720659553831,0.6904645476772616,0.336
 Mookie Betts,0.7631004366812227,0.5659919028340081,0.6499302649930266,0.449
 Victor Caratini,0.7388888888888889,0.6378896882494005,0.6846846846846847,0.268
 J.D. Davis,0.7061611374407583,0.7268292682926829,0.7163461538461537,0.218
 Derek Fisher,0.8102189781021898,0.581151832460733,0.6768292682926829,0.251
 Aramis Garcia,0.635036496350365,0.6904761904761905,0.6615969581749049,0.341
 Mike Marjama,0.84,0.7241379310344828,0.7777777777777777,0.177
 Nick Martini,0.7230215827338129,0.5630252100840336,0.6330708661417322,0.357
 Joe Musgrove,0.6557377049180327,0.6557377049180327,0.6557377049180327,0.154
 Aaron Nola,0.8586956521739131,0.4619883040935672,0.6007604562737643,0.059
 Joe Panik,0.7694753577106518,0.6479250334672021,0.7034883720930232,0.28
 Michael Perez,0.7133333333333334,0.6948051948051948,0.7039473684210527,0.298
 Dereck Rodriguez,0.6708860759493671,0.7571428571428571,0.7114093959731544,0.094
 Mallex Smith,0.7397260273972602,0.7276227141482194,0.7336244541484718,0.339
 Cory Spangenberg,0.6496,0.656957928802589,0.6532582461786002,0.29
 Andrew Suarez,0.7160493827160493,0.5631067961165048,0.6304347826086957,0.082
 Charlie Tilson,0.6891891891891891,0.6740088105726872,0.6815144766146993,0.282
 Kelby Tomlinson,0.7560137457044673,0.7028753993610224,0.7284768211920529,0.239
 Preston Tucker,0.748587570621469,0.748587570621469,0.748587570621469,0.306
 Bradley Zimmer,0.7377049180327869,0.6923076923076923,0.7142857142857143,0.27
 Orlando Arcia,0.6777456647398844,0.6968796433878157,0.6871794871794871,0.253
 Raimel Tapia,0.65,0.8863636363636364,0.75,0.31
 Teoscar Hernandez,0.707177033492823,0.7209756097560975,0.7140096618357488,0.328
 Jose Peraza,0.6614173228346457,0.6708074534161491,0.6660792951541851,0.319
 Ketel Marte,0.7291875626880642,0.69106463878327,0.7096144460712542,0.33
 Grayson Greiner,0.7236180904522613,0.5950413223140496,0.653061224489796,0.279
 Brandon Nimmo,0.7943820224719101,0.6234567901234568,0.6986166007905138,0.385
 Jace Peterson,0.7393258426966293,0.6254752851711026,0.6776519052523171,0.286
 Trea Turner,0.7375776397515528,0.6480218281036835,0.6899055918663761,0.331
 Sal Romano,0.6923076923076923,0.5806451612903226,0.631578947368421,0.059
 John Gant,0.75,0.5769230769230769,0.6521739130434783,0.131
 Raffy Lopez,0.7644230769230769,0.6973684210526315,0.7293577981651376,0.236
 Kevan Smith,0.6828571428571428,0.7091988130563798,0.6957787481804949,0.322
 Ryan Rua,0.725,0.6383647798742138,0.6789297658862875,0.248
 John Andreoli,0.7235772357723578,0.6137931034482759,0.6641791044776119,0.246
 Alex Blandino,0.861904761904762,0.5484848484848485,0.6703703703703704,0.279
 Kyle Freeland,0.7557251908396947,0.6875,0.7200000000000001,0.11
 Kevin Pillar,0.6005692599620494,0.6698412698412698,0.6333166583291646,0.302
 Jacob Stallings,0.7215189873417721,0.6477272727272727,0.6826347305389221,0.222
 Sam Travis,0.7222222222222222,0.6265060240963856,0.6709677419354839,0.281
 Mac Williamson,0.7155963302752294,0.7289719626168224,0.7222222222222223,0.298
 Jose Ramirez,0.7239263803680982,0.6073529411764705,0.6605357856857258,0.391
 Alex Bregman,0.7447418738049714,0.577893175074184,0.6507936507936508,0.396
 Joey Gallo,0.6590709903593339,0.7293889427740058,0.6924493554327809,0.343
 Carson Kelly,0.8428571428571429,0.6413043478260869,0.728395061728395,0.162
 Addison Russell,0.7,0.6890380313199105,0.6944757609921082,0.29
 Corey Seager,0.8048780487804879,0.7710280373831776,0.7875894988066826,0.324
 Michael Wacha,0.8135593220338984,0.6075949367088608,0.6956521739130435,0.094
 Nick Williams,0.6903614457831325,0.6903614457831325,0.6903614457831325,0.324
 Jesse Winker,0.7797270955165692,0.6493506493506493,0.7085916740478299,0.366
 Dawel Lugo,0.580110497237569,0.6481481481481481,0.6122448979591837,0.255
 German Marquez,0.5714285714285714,0.6938775510204082,0.6267281105990782,0.283
 Nomar Mazara,0.6204162537165511,0.6278836509528586,0.6241276171485544,0.324
 Tom Murphy,0.6431924882629108,0.7611111111111111,0.6972010178117048,0.268
 Ronald Guzman,0.6528735632183909,0.6876513317191283,0.669811320754717,0.312
 Johnny Field,0.7516930022573364,0.6727272727272727,0.7100213219616205,0.281
 Travis Jankowski,0.770096463022508,0.6017587939698492,0.6755994358251057,0.303
 Kevin Plawecki,0.7197452229299363,0.6457142857142857,0.6807228915662651,0.302
 Rob Refsnyder,0.7898089171974523,0.5662100456621004,0.6595744680851063,0.276
 Chris Stratton,0.7195121951219512,0.5673076923076923,0.6344086021505376,0.128
 Brent Suter,0.7321428571428571,0.7454545454545455,0.7387387387387387,0.303
 Adalberto Mondesi,0.6836065573770492,0.814453125,0.7433155080213905,0.341
 Miguel Andujar,0.6425419240953222,0.7222222222222222,0.680056048575432,0.361
 Wei-Yin Chen,0.675,0.6,0.6352941176470589,0.141
 Franchy Cordero,0.7111913357400722,0.7035714285714286,0.7073608617594255,0.322
 Franmil Reyes,0.6815642458100558,0.6866791744840526,0.6841121495327103,0.36
 Franklin Barreto,0.6506849315068494,0.6551724137931034,0.6529209621993127,0.315
 Richard Urena,0.6651785714285714,0.745,0.7028301886792453,0.311
 Daniel Robertson,0.7289048473967684,0.5961820851688693,0.6558966074313408,0.354
 Dansby Swanson,0.684995340167754,0.6993339676498572,0.692090395480226,0.293
 Kevin Newman,0.6666666666666666,0.6257668711656442,0.6455696202531646,0.211
 Chris Taylor,0.76,0.6975259377494014,0.7274240532667499,0.335
 Carlos Correa,0.6699751861042184,0.6214039125431531,0.6447761194029851,0.313
 Jesmuel Valentin,0.7631578947368421,0.6073298429319371,0.6763848396501458,0.25
 Zach Eflin,0.6494845360824743,0.63,0.6395939086294417,0.106
 Walker Buehler,0.8289473684210527,0.5887850467289719,0.6885245901639344,0.167
 David Dahl,0.6648550724637681,0.7677824267782427,0.7126213592233009,0.357
 Ty Blach,0.7454545454545455,0.5616438356164384,0.640625,0.073
 Brett Phillips,0.7191011235955056,0.6274509803921569,0.6701570680628272,0.246
 Byron Buxton,0.6269430051813472,0.7159763313609467,0.6685082872928177,0.17
 Lewis Brinson,0.6845238095238095,0.7223618090452262,0.7029339853300733,0.248
 Steven Duggar,0.7147766323024055,0.6540880503144654,0.6830870279146142,0.297
 DJ Stewart,0.7204301075268817,0.7528089887640449,0.7362637362637361,0.373
 Boog Powell,0.7647058823529411,0.5909090909090909,0.6666666666666667,0.211
 Taylor Ward,0.7565217391304347,0.5631067961165048,0.6456400742115028,0.255
 Tomas Nido,0.6568627450980392,0.8322981366459627,0.7342465753424658,0.193
 Christin Stewart,0.6616541353383458,0.6616541353383458,0.6616541353383458,0.348
 Patrick Wisdom,0.6666666666666666,0.6194690265486725,0.6422018348623852,0.379
 Max Moroff,0.7857142857142857,0.6918238993710691,0.7357859531772575,0.278
 Joey Wendle,0.6103896103896104,0.6123778501628665,0.6113821138211383,0.338
 Matt Olson,0.7573587907716786,0.691358024691358,0.7228549734244495,0.34
 Austin Dean,0.6761904761904762,0.5892116182572614,0.6297117516629712,0.281
 Chris Shaw,0.5714285714285714,0.6938775510204082,0.6267281105990782,0.25
 Alex Wood,0.7538461538461538,0.47572815533980584,0.5833333333333334,0.04
 Matt Duffy,0.7338056680161943,0.6782039289055192,0.7049100631988332,0.323
 Yairo Munoz,0.6563944530046225,0.7257240204429302,0.6893203883495146,0.326
 Bruce Maxwell,0.7722772277227723,0.7289719626168224,0.7499999999999999,0.221
 Dylan Cozens,0.6629213483146067,0.7108433734939759,0.6860465116279069,0.257
 Luis Castillo,0.6779661016949152,0.6896551724137931,0.6837606837606838,0.115
 Manuel Margot,0.7537227949599083,0.6553784860557769,0.7011188066062867,0.288
 Pablo Reyes,0.75,0.6521739130434783,0.6976744186046512,0.359
 Antonio Senzatela,0.711864406779661,0.6885245901639344,0.7,0.089
 Johan Camargo,0.646944713870029,0.6998950682056663,0.6723790322580644,0.346
 Victor Reyes,0.6369294605809128,0.7292161520190024,0.6799557032115171,0.229
 David Bote,0.6736292428198434,0.6466165413533834,0.659846547314578,0.314
 Anthony Santander,0.6517857142857143,0.7487179487179487,0.6968973747016706,0.242
 Tzu-Wei Lin,0.7384615384615385,0.631578947368421,0.6808510638297872,0.324
 Christian Arroyo,0.75,0.6578947368421053,0.7009345794392524,0.323
 Nick Ciuffo,0.6547619047619048,0.7142857142857143,0.6832298136645963,0.249
 Michael Conforto,0.7030837004405286,0.6440677966101694,0.6722830665543386,0.342
 Adam Frazier,0.7328990228013029,0.6559766763848397,0.6923076923076924,0.343
 Reese McGuire,0.6949152542372882,0.7068965517241379,0.7008547008547009,0.385
 Yasiel Puig,0.7023086269744836,0.7057387057387058,0.7040194884287455,0.349
 Jorge Soler,0.6674008810572687,0.6659340659340659,0.6666666666666666,0.354
 Carlos Tocci,0.6571428571428571,0.579136690647482,0.615678776290631,0.246
 Kenta Maeda,0.6515151515151515,0.6615384615384615,0.6564885496183206,0.082
 Jose Miguel Fernandez,0.672566371681416,0.6972477064220184,0.6846846846846848,0.304
 Guillermo Heredia,0.7875457875457875,0.6708268330733229,0.7245155855096882,0.295
 Phillip Ervin,0.7446351931330472,0.6737864077669903,0.7074413863404688,0.315
 Clint Frazier,0.8333333333333334,0.6896551724137931,0.7547169811320755,0.339
 Austin Meadows,0.7456647398843931,0.6498740554156172,0.6944818304172274,0.332
 Chad Pinder,0.691131498470948,0.7661016949152543,0.7266881028938909,0.333
 Tim Anderson,0.656013456686291,0.7303370786516854,0.6911829862649534,0.294
 Carlos Asuaje,0.7473684210526316,0.6778042959427207,0.7108886107634543,0.255
 Jake Bauers,0.7288135593220338,0.6340482573726541,0.6781362007168459,0.308
 Cody Bellinger,0.7278156996587031,0.6612403100775194,0.6929325751421608,0.345
 Willie Calhoun,0.6473684210526316,0.727810650887574,0.6852367688022285,0.262
 Ryan Cordell,0.7307692307692307,0.7125,0.7215189873417722,0.144
 J.P. Crawford,0.803347280334728,0.6056782334384858,0.6906474820143884,0.313
 Jonathan Davis,0.6590909090909091,0.6304347826086957,0.6444444444444444,0.229
 Brandon Dixon,0.6856060606060606,0.776824034334764,0.7283702213279679,0.247
 Hunter Dozier,0.6867627785058977,0.6922060766182299,0.6894736842105263,0.291
 Adam Engel,0.6514161220043573,0.706021251475797,0.6776203966005665,0.27
 Dustin Fowler,0.7345360824742269,0.7089552238805971,0.7215189873417721,0.263
 Mitch Garver,0.7796610169491526,0.5602165087956699,0.6519685039370079,0.325
 Luis Guillorme,0.8076923076923077,0.6687898089171974,0.7317073170731707,0.242
 Garrett Hampson,0.7804878048780488,0.6808510638297872,0.7272727272727273,0.355
 Michael Hermosillo,0.8103448275862069,0.7014925373134329,0.752,0.269
 Chad Kuhl,0.6896551724137931,0.6666666666666666,0.6779661016949153,0.126
 Eric Lauer,0.7692307692307693,0.6557377049180327,0.7079646017699115,0.088
 Tyler Mahle,0.8571428571428571,0.64,0.732824427480916,0.141
 Trey Mancini III,0.678714859437751,0.6809024979854955,0.6798069187449718,0.308
 Billy McKinney,0.6653061224489796,0.6965811965811965,0.6805845511482255,0.335
 Ryan McMahon,0.7086419753086419,0.7103960396039604,0.7095179233621755,0.296
 Tyler O'Neill,0.6915254237288135,0.7259786476868327,0.7083333333333333,0.34
 Chance Sisco,0.8063583815028902,0.6940298507462687,0.7459893048128343,0.259
 Dominic Smith,0.6555183946488294,0.6877192982456141,0.6712328767123288,0.288
 Rowdy Tellez,0.6076923076923076,0.632,0.6196078431372549,0.392
 Pat Valaika,0.6536964980544747,0.7533632286995515,0.7000000000000001,0.207
 Tyler Wade,0.6456692913385826,0.6307692307692307,0.6381322957198443,0.215
